system:index,shapeGroup,shapeID,shapeName,shapeType,sum,.geo,source_file
0000000000000000005b,BIH,43093233B64707009731304,Novo Sarajevo,ADM3,610.6742625068217,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000000c,BIH,43093233B26946767069658,Odžak,ADM3,16.59810996008854,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000000,BIH,43093233B78325541023921,Olovo,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000000a,BIH,43093233B30937968623537,Orašje,ADM3,93.4067828318652,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000033,BIH,43093233B36601123912361,Osmaci,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000001d,BIH,43093233B6819283992361,Oštra Luka,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000038,BIH,43093233B56649915064424,Pale,ADM3,279.9855422973633,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000060,BIH,43093233B93468404991015,Pale-Prača,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000000d,BIH,43093233B99179574711878,Pelagićevo,ADM3,0.6312623851439532,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000016,BIH,43093233B23267747345323,Petrovac,ADM3,6.443160653114319,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000013,BIH,43093233B90446643337162,Petrovo,ADM3,16.21369483237173,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000062,BIH,43093233B68262385299464,Posušje,ADM3,86.68151490127339,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000001e,BIH,43093233B77793160970471,Prijedor,ADM3,266.98220694065094,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000023,BIH,43093233B75622628887489,Prnjavor,ADM3,66.89871370792389,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000066,BIH,43093233B2992764633338,Prozor-Rama,ADM3,12.252510666847227,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000064,BIH,43093233B77994413721373,Ravno,ADM3,4.98236304544935,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000027,BIH,43093233B37160773543814,Republika Srpska,ADM3,23.397043108940125,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000002c,BIH,43093233B1525260622948,Ribnik,ADM3,2.3413894176483154,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000047,BIH,43093233B55524282986143,Rogatica,ADM3,99.09148502349854,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000048,BIH,43093233B46745881019900,Rudo,ADM3,7.464459300041199,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000070,BIH,43093233B99469517424409,Sanski Most,ADM3,50.886282563209534,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000050,BIH,43093233B99110432361813,Sapna,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000003d,BIH,43093233B18315039543713,Sokolac,ADM3,127.34795033931732,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000022,BIH,43093233B45245298150544,Srbac,ADM3,28.364272594451904,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000039,BIH,43093233B25636025166186,Srebrenica,ADM3,18.81492155907201,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000004d,BIH,43093233B95129910366582,Srebrenik,ADM3,56.02315843105316,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000057,BIH,43093233B88722992155367,Stari Grad,ADM3,88.67081376711528,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000006b,BIH,43093233B4939168284085,Stolac,ADM3,16.676435828208923,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000004f,BIH,43093233B12629528603893,Teočak,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000024,BIH,43093233B44678371024633,Teslić,ADM3,116.7454582452774,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000007a,BIH,43093233B76206910856157,Tešanj,ADM3,29.427487865148805,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000007,BIH,43093233B94877039995793,Tomislavgrad,ADM3,34.49382710456848,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000008b,BIH,43093233B64510687239445,Travnik,ADM3,86.04513845069737,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000037,BIH,43093233B75285091683358,Trebinje,ADM3,447.6926620006561,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000058,BIH,43093233B93349249059789,Trnovo (BiH),ADM3,12.080565184705398,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000031,BIH,43093233B69491988207899,Trnovo (RS),ADM3,4.530518466351079,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000051,BIH,43093233B86865457565284,Tuzla,ADM3,821.3850043960647,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000002e,BIH,43093233B70226780521700,Ugljevik,ADM3,10.702426075935364,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000079,BIH,43093233B20831922927744,Usora,ADM3,26.23478184634564,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000046,BIH,43093233B48148614096386,Ustiprača,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000082,BIH,43093233B14833660750510,Vareš,ADM3,1.1652382612228394,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000006c,BIH,43093233B47366254081906,Velika Kladuša,ADM3,55.24960559022193,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000007d,BIH,43093233B63640318160940,Visoko,ADM3,218.4934834536384,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000086,BIH,43093233B31414598982959,Vitez,ADM3,103.79978351593016,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000003b,BIH,43093233B25085924089879,Vlasenica,ADM3,38.56917631626129,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000005e,BIH,43093233B27153812747449,Vogošća,ADM3,413.1540443495208,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000010,BIH,43093233B60247240608533,Vukosavlje,ADM3,10.430797310436471,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000080,BIH,43093233B17981650539180,Zavidovići,ADM3,34.43390381336212,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000007f,BIH,43093233B81630913558650,Zenica,ADM3,428.3890036344528,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000034,BIH,43093233B30286487293436,Zvornik,ADM3,93.96866193472172,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000045,BIH,43093233B6446580262771,Čajniče,ADM3,1.0492826700210571,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000069,BIH,43093233B24232067138496,Čapljina,ADM3,113.03268156986611,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000026,BIH,43093233B34184787679181,Čelinac,ADM3,13.59402072429657,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000004e,BIH,43093233B97959138698162,Čelić,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000006a,BIH,43093233B61801796741908,Čitluk,ADM3,138.4089044379253,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000000f,BIH,43093233B66905949038138,Šamac,ADM3,63.39450154631746,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000035,BIH,43093233B27358903985827,Šekovići,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000001f,BIH,43093233B4185139827614,Šipovo,ADM3,20.73628342151642,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000005,BIH,43093233B82557646548063,Široki Brijeg,ADM3,103.72481906414032,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000007e,BIH,43093233B28181066770553,Žepče,ADM3,34.15535295009613,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
00000000000000000004,BIH,43093233B3183764522744,Živinice,ADM3,263.5931272880704,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2007_CSV.csv
0000000000000000001c,BIH,43093233B64626551405892,Banja Luka,ADM3,6203.209158019926,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000053,BIH,43093233B54708030553090,Banovići,ADM3,121.96579606112311,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000003f,BIH,43093233B77928593657916,Berkovići,ADM3,5.954312562942505,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000006,BIH,43093233B52287249452969,Bihać,ADM3,1071.101177019699,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000049,BIH,43093233B83094725746766,Bijeljina,ADM3,2049.8169709602985,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000041,BIH,43093233B25689857318815,Bileća,ADM3,320.9971030950546,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000071,BIH,43093233B79078535868776,Bosanska Krupa,ADM3,154.22486865520477,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000072,BIH,43093233B8593142689537,Bosanski Petrovac,ADM3,89.0964195728302,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000074,BIH,43093233B45723311829087,Bosansko Grahovo,ADM3,11.123721157335767,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000036,BIH,43093233B46435536509241,Bratunac,ADM3,211.4895572003196,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000001,BIH,43093233B82378099338701,Brcko District,ADM3,3284.005456207779,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000007c,BIH,43093233B35408487409601,Breza,ADM3,144.543181439942,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000011,BIH,43093233B98794056378335,Brod,ADM3,732.8288446777007,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000008d,BIH,43093233B60495374346514,Bugojno,ADM3,351.1032111644745,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000085,BIH,43093233B67476224198876,Busovača,ADM3,214.07808677121704,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000006d,BIH,43093233B33554401135407,Bužim,ADM3,75.62239140529259,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000006e,BIH,43093233B58899090992725,Cazin,ADM3,580.4816753111633,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000005c,BIH,43093233B82310753062851,Centar,ADM3,1451.006523545583,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000015,BIH,43093233B95245630393454,Derventa,ADM3,248.64786839485168,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000014,BIH,43093233B88979236759582,Doboj,ADM3,903.6604460351608,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000004a,BIH,43093233B57216929410228,Doboj East,ADM3,274.87279522605974,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000078,BIH,43093233B72212179272424,Doboj Jug,ADM3,106.22745910064847,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000088,BIH,43093233B28333540693502,Dobretići,ADM3,6.57317328453064,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000000b,BIH,43093233B96578157817645,Domaljevac-Šamac,ADM3,196.12006324132284,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000008a,BIH,43093233B49053343061122,Donji Vakuf,ADM3,59.51602864265442,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000000e,BIH,43093233B22511030794636,Donji Žabar,ADM3,80.12144570303899,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000073,BIH,43093233B59344523181148,Drvar,ADM3,125.18245303630827,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000087,BIH,43093233B94230808309685,Fojnica,ADM3,123.90392851829527,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000044,BIH,43093233B17850822460074,Foča,ADM3,174.9954491853714,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000005f,BIH,43093233B83077569190924,Foča-Ustikolina,ADM3,1.2268626689910889,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000043,BIH,43093233B49549888684585,Gacko,ADM3,369.4507729357364,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000075,BIH,43093233B43945283156568,Glamoč,ADM3,43.06998598575592,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000002,BIH,43093233B67817660226532,Goražde,ADM3,71.66532463232676,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000008,BIH,43093233B79928376109694,Gornji Vakuf-Uskoplje,ADM3,135.43144071102142,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000004b,BIH,43093233B36627259982738,Gradačac,ADM3,274.32782759292456,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000021,BIH,43093233B56705694783132,Gradiška,ADM3,1094.6364137088551,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000004c,BIH,43093233B56079028726437,Gračanica,ADM3,262.89956792102146,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000063,BIH,43093233B22718181968730,Grude,ADM3,362.1604729082071,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000059,BIH,43093233B20708549274135,Hadžići,ADM3,385.9898126803192,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000003c,BIH,43093233B14603812803519,Han Pijesak,ADM3,69.982208609581,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000005a,BIH,43093233B76640285060416,Ilidža,ADM3,2595.3896056581943,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000009,BIH,43093233B29241521930866,Ilijaš,ADM3,284.952739202275,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000002f,BIH,43093233B7218490296517,Istočna Ilidža,ADM3,808.3596441259572,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000017,BIH,43093233B25456706530362,Istočni Drvar,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000032,BIH,43093233B93740576055705,Istočni Mostar,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000056,BIH,43093233B26529153732630,Istočni Stari Grad,ADM3,62.65069154384089,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000030,BIH,43093233B18142755687930,Istočno Novo Sarajevo,ADM3,327.41849211290776,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000068,BIH,43093233B26186334377301,Jablanica,ADM3,95.78502975445168,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000089,BIH,43093233B65899723689105,Jajce,ADM3,294.6021896600723,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000020,BIH,43093233B33359263753816,Jezero,ADM3,1.9027607408224367,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000081,BIH,43093233B37669859979811,Kakanj,ADM3,1198.8746716312337,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000055,BIH,43093233B99462718052671,Kalesija,ADM3,156.81932601087232,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000040,BIH,43093233B96710806136322,Kalinovik,ADM3,59.52408337593079,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000084,BIH,43093233B52871697212491,Kiseljak,ADM3,269.8686389881022,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000054,BIH,43093233B14237164758735,Kladanj,ADM3,112.64751699578528,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000006f,BIH,43093233B71649810483300,Ključ,ADM3,79.87395298480988,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000002a,BIH,43093233B80520640315042,Kneževo,ADM3,37.84294927120209,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000067,BIH,43093233B96487180155456,Konjic,ADM3,146.47435009479523,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000001a,BIH,43093233B47950730410595,Kostajnica,ADM3,35.9655881245931,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000029,BIH,43093233B10611979100154,Kotor Varoš,ADM3,334.1430424451828,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000028,BIH,43093233B83849202769760,Kozarska Dubica,ADM3,531.019327359106,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000083,BIH,43093233B96860256766014,Kreševo,ADM3,75.6917891852996,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000019,BIH,43093233B11243466270578,Kupra na Uni,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000018,BIH,43093233B52535681657605,Kupres,ADM3,8.518763065338135,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000076,BIH,43093233B81215665595173,Kupres (BiH),ADM3,188.88327598571777,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000025,BIH,43093233B47346890100402,Laktaši,ADM3,1474.6685276059543,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000077,BIH,43093233B82239464067086,Livno,ADM3,724.8698867372439,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000003e,BIH,43093233B95293616483366,Ljubinje,ADM3,41.74701678752899,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000061,BIH,43093233B91159154650479,Ljubuški,ADM3,839.6712776628195,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000002d,BIH,43093233B10159844232387,Lopare,ADM3,61.60155397817201,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000052,BIH,43093233B16759840315853,Lukavac,ADM3,1351.162694088618,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000007b,BIH,43093233B1302485907862,Maglaj,ADM3,170.77082021750653,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000003a,BIH,43093233B9839651175697,Milići,ADM3,88.42219889163971,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000012,BIH,43093233B78423126306328,Modriča,ADM3,536.2105654164857,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000003,BIH,43093233B67623280303241,Mostar,ADM3,5143.701760008289,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000002b,BIH,43093233B84847829539290,Mrkonjić Grad,ADM3,387.290791201124,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000065,BIH,43093233B83862591324759,Neum,ADM3,129.7651426418155,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000042,BIH,43093233B54971893195073,Nevesinje,ADM3,70.93977570533752,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000001b,BIH,43093233B49947296698025,Novi Grad,ADM3,103.13246434903613,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000005d,BIH,43093233B94913651340481,Novi Grad,ADM3,2559.4378663820376,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000008c,BIH,43093233B28738780111513,Novi Travnik,ADM3,296.2049898699218,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000005b,BIH,43093233B64707009731304,Novo Sarajevo,ADM3,1655.388735262553,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000000c,BIH,43093233B26946767069658,Odžak,ADM3,52.96879649209042,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000000,BIH,43093233B78325541023921,Olovo,ADM3,58.90992021560669,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000000a,BIH,43093233B30937968623537,Orašje,ADM3,277.9503168662389,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000033,BIH,43093233B36601123912361,Osmaci,ADM3,12.158349752426147,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000001d,BIH,43093233B6819283992361,Oštra Luka,ADM3,1.0183979272842407,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000038,BIH,43093233B56649915064424,Pale,ADM3,438.3715702730066,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000060,BIH,43093233B93468404991015,Pale-Prača,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000000d,BIH,43093233B99179574711878,Pelagićevo,ADM3,62.243441386783815,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000016,BIH,43093233B23267747345323,Petrovac,ADM3,38.7354656457901,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000013,BIH,43093233B90446643337162,Petrovo,ADM3,92.08533555853602,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000062,BIH,43093233B68262385299464,Posušje,ADM3,587.6266545010548,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000001e,BIH,43093233B77793160970471,Prijedor,ADM3,1131.0491560697556,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000023,BIH,43093233B75622628887489,Prnjavor,ADM3,333.06389915943146,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000066,BIH,43093233B2992764633338,Prozor-Rama,ADM3,173.23420679615992,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000064,BIH,43093233B77994413721373,Ravno,ADM3,32.634537084429866,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000027,BIH,43093233B37160773543814,Republika Srpska,ADM3,169.43240722674952,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000002c,BIH,43093233B1525260622948,Ribnik,ADM3,18.12771487236023,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000047,BIH,43093233B55524282986143,Rogatica,ADM3,162.88925850391388,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000048,BIH,43093233B46745881019900,Rudo,ADM3,43.76685470085518,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000070,BIH,43093233B99469517424409,Sanski Most,ADM3,170.79328727722168,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000050,BIH,43093233B99110432361813,Sapna,ADM3,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
0000000000000000003d,BIH,43093233B18315039543713,Sokolac,ADM3,356.42328798770905,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
00000000000000000022,BIH,43093233B45245298150544,Srbac,ADM3,130.87421173488394,"{""type"":""MultiPoint"",""coordinates"":[]}",sumNTL_2013_CSV.csv
